platform,storefront,app_id,review_id,date,user,rating,title,review,version,package,thumbsUpCount,appVersion
app_store,us,301724680.0,13977809031,2026-04-20T03:44:30-07:00,Strifedimmer,1,"Garbage app, garbage bank","Horrible app, always freezing and no notifications. Bank is also very unhelpful but can’t blame the app programming for that.",9.93.0,,,
app_store,us,301724680.0,13977553043,2026-04-20T01:41:18-07:00,xo_kathyyy5,2,Frequent issues!,Ever since i upgraded to the iPhone 17 I’ve been having constant monthly sometimes weekly issues with this app. So unreliable and poses so many inconveniences when I’m trying to log in. App keeps buffering not loading content. When it asks to enable Siri or include push notifications and Face ID is when the app shuts down. I would delete app restart my phone. Log out log in some times it works and most of the time it doesn’t. I’ve never had any issues using this app before. Highly unacceptable. I do not have any other issues with any other app except for this one. I would greatly appreciate it.,9.93.0,,,
app_store,us,301724680.0,13974508913,2026-04-19T05:19:05-07:00,Misty2004,1,Very poor on an iPad,This app seems to be made for the iPhone not sized for the iPad,9.93.0,,,
app_store,us,301724680.0,13973380884,2026-04-18T21:00:18-07:00,djemgohurhfbfkrjf,1,HORRIBLE,"Unreliable, hard to use, zero support for app. RUN!!!",9.93.0,,,
app_store,us,301724680.0,13971616638,2026-04-18T09:22:28-07:00,Expresso Joe,4,too many updates,"I do love the app, but why do we need to update it so many times in a month, every time I do I need to re-enter original Passwords and re-sync the app with my Face ID, it's about a five minute process, I wouldn't mind doing that every four months, but every month seems a bit ridiculous",9.93.0,,,
app_store,us,301724680.0,13968721980,2026-04-17T14:14:43-07:00,Not Timoteo,2,nags a lot,"insists i use face id. i won’t. 

refuses to allow me to paste my password. 

has a safari extension i don’t want, but can’t remove. 

constant annoyance when open, to try this, try that. hogwash.",9.93.0,,,
app_store,us,301724680.0,13960359901,2026-04-15T05:56:58-07:00,Last Week iPhone Newbie🕷️.,3,Add more virtual card preset limits.,"Please add $1000.00, $3000.00 and $5000.00 to your dropdown list of choices when creating a virtual card number.",9.93.0,,,
app_store,us,301724680.0,13960349583,2026-04-15T05:53:28-07:00,thesadness,1,Cannot Paste Passwords,"Using an offline password management app, I typically copy and paste a complex password (which then clears from the clipboard) into the app. The latest version of this app breaks the ability to paste a password entirely making it unusable.

Please fix.",9.93.0,,,
app_store,us,301724680.0,13959318445,2026-04-14T21:53:20-07:00,DahianaPerez,1,Doesn’t work,I’ve tried for the longest to enter the app and it gives me glitch,9.93.0,,,
app_store,us,301724680.0,13956619779,2026-04-14T04:02:52-07:00,Tester Jim,2,A bit complicated,"Works sometimes but it is just so-so. Needs some work, for sure.",9.93.0,,,
app_store,us,301724680.0,13954676146,2026-04-13T12:45:54-07:00,Hedi Ben,1,Poor Support quality,"I don’t know where the word is going with this stupid AI answering the phone! And wasting your precious time instead of transferring the call immediately to a live agent, useless system and useless Bank",9.93.0,,,
app_store,us,301724680.0,13953726767,2026-04-13T07:11:57-07:00,This game is so much fun!!!!!,1,Horrible,The app never remembers your password and I have to change it every time I log in. It’s a pain in the neck to do so because there’s so many steps. trash app.,9.93.0,,,
app_store,us,301724680.0,13953444755,2026-04-13T05:37:10-07:00,Great feature! ￼,5,Best Feature,"I just love the idea that when you use your credit card, you get notification of the amount immediately. This gives you information immediately if someone else maybe using your card.",9.93.0,,,
app_store,us,301724680.0,13951992919,2026-04-12T18:01:21-07:00,Candy0999,5,Citi mobile,Amazingly great!!,9.93.0,,,
app_store,us,301724680.0,13948800562,2026-04-11T21:09:59-07:00,A.R.M. Jr.,1,Locked me out of my account,"I opened a new account, funded it, received a direct deposit, and attempted to send money with Zelle. Rather than just denying my transaction, it locked me out of my account, so now I can’t even see my money, much less use it.

I called their support line, which had rather poor quality phone technology which made it hard to understand the person on the other end, and verified my identity in multiple ways as they specified. After all of this, the individual told me that it didn’t matter that they had verified my identity because I still wouldn’t be able to access my account until I receive my card, why could be in over a week.

It is bewildering to me why you would not make this known to a customer. Why would you allow a customer to set up Zelle, verify their identity, and then be locked out of their account with no way to access it until they receive their debit card, assuming no delivery complications? This is a horrible and unfair policy. Why would you not simply prohibit Zelle set up until they receive their debit card?

I am extremely disappointed with this app and probably will not bank with Citi for much longer after this experience.",9.93.0,,,
app_store,us,301724680.0,13945136554,2026-04-10T21:08:34-07:00,TungLe1703,1,Not helpful,"Everything gotta be over the phone, I don’t want to talk to chatbots, just make simple tasks can be done online, or make it quick. Figure it out. Why I have to remember 3 answers for the security questions?",9.93.0,,,
app_store,us,301724680.0,13944183435,2026-04-10T14:19:57-07:00,This Gal,1,Over the AI,This thing makes so many mistake mistakes I’m just playing over it. Going back to cash.,9.93.0,,,
app_store,us,301724680.0,13943773045,2026-04-10T11:40:59-07:00,Lynnewithagrin,3,High Interest,Stmt to hard to understand!,9.93.0,,,
app_store,us,301724680.0,13943730068,2026-04-10T11:25:11-07:00,284761826638,3,Changed Credit Visibility,One of Citi’s latest updates has removed visibility of how much accrued credit you build over the course of a period. Being able to see what the total costs of my month were without manually adding everything together was incredibly useful. Removing this feature is incredibly obnoxious and a step backwards.,9.93.0,,,
app_store,us,301724680.0,13942702365,2026-04-10T05:49:31-07:00,Granthelper,1,No Current Balance on App!,"Why can’t I pay online now that I have app? Why can I not find a way to pay my current balance due on the next statement? I will delete the app and hope I can get my easy access online process back…,",9.93.0,,,
app_store,us,301724680.0,13940664938,2026-04-09T14:28:02-07:00,NYC Weather Bug,1,My App was hacked,"My app was hacked. When I called Citibank, no one cared. They weren’t even phased.",9.93.0,,,
app_store,us,301724680.0,13940297491,2026-04-09T12:03:38-07:00,Ugh 1965,3,Terrible Updates,Updates never load seamlessly!  Very annoying!,9.93.0,,,
app_store,us,301724680.0,13939513920,2026-04-09T07:40:16-07:00,26vm152,1,Inability to transfer funds between internal accounts!,"I would give less then 1 star if it would let me as I have not been able to transfer funds between my internal accounts on the app for the last 4 weeks. I have called Citibank support a total of 5 times; the result is they are working on fixing it, it seems to only be effecting some customers, they have NO estimated time frame that it will be fixed, and their suggestion is to give negative feedback which is not an answer it’s just blowing me off. This app doesn’t work properly and their tech support team is obviously inferior to other financial institutions! They are unable to fix a very commonly used feature for weeks now and don’t even have an idea when it could be fixed!",9.93.0,,,
app_store,us,301724680.0,13932799708,2026-04-07T09:45:43-07:00,🌷KATH🌷,4,Star customer service agent Cathrine made it all possible!,"Without Cathrine, I would have given up on your service. She is the best ever! Please reward her!",9.93.0,,,
app_store,us,301724680.0,13924316482,2026-04-05T00:30:38-07:00,zealor,1,Spyware / adware,Beware: installation of this app also automatically installs and enables a browser add-on for “smarter shopping”. This vile pattern of practice must be brutally condemned.,9.93.0,,,
app_store,us,301724680.0,13916215022,2026-04-02T18:35:49-07:00,charlie4513,1,Customer service,"My credit card balance was $6500.12. I paid the balance in full on 3/27/26. Online my balance owed updated to $0. I decide to use my citi card for a beach with my family due to the 0% apr deal I currently have. I arrive to the hotel on 4/2/26 and my card declines at check for less than $2000. I contact customer service thinking it is a fraud issue because im out of stare. Turns out the customer service representative stated my payment would not post until 4/3/26. The money has already cleared my bank account on 3/31/26. I requested a manager, the representative told me “A manager won’t be able to help you.”  After asking an additional 5 times I was transferred to a manager who was able to help me but I had to log into a 3rd party site to allow the manager to personally see the money was debited from my bank account. After this vacation this card will go and collect dust with the rest of the useless items in my closet.",9.93.0,,,
