platform,storefront,app_id,review_id,date,user,rating,title,review,version,package,thumbsUpCount,appVersion
app_store,us,298867247.0,13566256952,2025-12-28T12:58:51-07:00,Not happy camper 55,1,Forced consent.,Why is Chase forcing to consent to “ pay medical bills all in one place” then try to make me accept Zelle to pay bills?,4.706,,,
app_store,us,298867247.0,13565549600,2025-12-28T09:13:55-07:00,OrangeNumber9,1,Message Center Rejects correspondence entry,"Despite carefully entering message without restricted special characters and well within character count, the message center refuses to accept a message and there is not an email address provided to communicate to Chase Customer Service.",4.706,,,
app_store,us,298867247.0,13565152108,2025-12-28T07:16:15-07:00,chitopien,5,The best,"Seguramente lo mejor easy, secure, locations, nice people !!!!",4.706,,,
app_store,us,298867247.0,13563933918,2025-12-27T23:55:13-07:00,hnyvaleria,3,Inconvenient,This app was so user friendly not long ago! I am not sure what happened because now this is the most insufferable app ever. I am constantly signed out in the middle of my session and then it doesn’t let me log back in (even after fully closing the app and trying again). I now have to sign in to chase bank through my phones search engine or on a PC. Sucks! I hope this gets addressed soon.,4.706,,,
app_store,us,298867247.0,13563443451,2025-12-27T20:18:55-07:00,John严,5,非常方便,太棒了,4.706,,,
app_store,us,298867247.0,13562849043,2025-12-27T16:29:54-07:00,DeDeuce,1,Overreaching security,"Just awful system for transferring money to family members. 6 phones calls were needed and I still couldn’t send the payment I had intended, including that it was within their limits. Spoiled Christmas thanks to CHASE.",4.706,,,
app_store,us,298867247.0,13562247555,2025-12-27T12:44:07-07:00,BigFishBigPond,1,Using Sapphire points doesn’t work reliably anymore,"Whenever you try to use your chase sapphire points the app used to work great but for the past year or so it has been spotty at best, almost always saying “Site menu isn’t available right now”. Sometimes it will fix itself if you update to the latest version but not always. It works if you go on a computer or use your phones browser using the computer browsing mode. Not a great feature with an app, it almost seems like they are doing it on purpose to make it harder to use points.",4.706,,,
app_store,us,298867247.0,13562155750,2025-12-27T12:11:58-07:00,l_----,1,JP morgan is my btch,i don't need to update the app just to check my banking. don't force me to download your spyware update TO PAY MY BILLS. greed greed greed.,4.706,,,
app_store,us,298867247.0,13562057014,2025-12-27T11:38:23-07:00,Rick45D,1,Poor Zelle UI,Could not add a person to Zelle too,4.706,,,
app_store,us,298867247.0,13561433063,2025-12-27T08:24:39-07:00,阳光老男人,5,非常好,非常好的a p p,4.706,,,
app_store,us,298867247.0,13561216901,2025-12-27T07:21:06-07:00,Hmm... 856732,5,Easy to use,The app is really easy to use!,4.706,,,
app_store,us,298867247.0,13561091605,2025-12-27T06:44:01-07:00,ahsjdjndndjdb,1,Privacy?  Forget it.,"I made the mistake of running an update to this app and now I have to allow cookies in order to use it. 
I don’t really want my bank to be collecting information about me and my habits. It’s none of their business.",4.706,,,
app_store,us,298867247.0,13561044095,2025-12-27T06:29:49-07:00,bigboy99,1,Chase app blows,2 step verification is a failure on iPhone,4.706,,,
