platform,storefront,app_id,review_id,date,user,rating,title,review,version,package,thumbsUpCount,appVersion
app_store,us,301724680.0,13562033658,2025-12-27T11:30:37-07:00,54382b13,1,Good work.,"Your app keep showing me blank screen on android device and now I have to get iPad to use your app, great work.",9.90.1,,,
app_store,us,301724680.0,13561837705,2025-12-27T10:27:19-07:00,Appaddict932,1,New Layout ≠ Better,"When you look at your statements it’s visually unsettling. This is coming from a coder. It was good back before the update. Also, the fact that I can’t look at my online statements from a year ago is actually insane. Did they forget people have to do their taxes every year?",9.90.1,,,
app_store,us,301724680.0,13561248295,2025-12-27T07:30:21-07:00,Incognito876,5,Dark Mode!?,"I love the app, it’s very user friendly and looks clean. I’ve never had any issues with it. The only thing is that I wish it had dark mode. Even if it’s just for the App icon. It’s 2025 and the fact that it doesn’t have a dark mode is kind of odd.",9.90.1,,,
app_store,us,301724680.0,13554212829,2025-12-25T10:42:08-07:00,butternuts2323,1,Can’t make a payment,I cannot make a payment from this app!  I also cannot see what my due date or minimum payment  is. It’s useless and not functional at all.,9.90.1,,,
app_store,us,301724680.0,13553564817,2025-12-25T07:10:38-07:00,b135825,2,keyboard,keyboard doesn’t open for typing in text boxes 12/25/25 iphone 16,9.90.1,,,
app_store,us,301724680.0,13551392552,2025-12-24T15:24:57-07:00,5267392,1,Horrible,Worst user friendly app I have. There’s a reason why nobody hears about CITI. It’s a joke compared to AMEX or Chase. Not worth having one of their cards because of this app.,9.90.1,,,
app_store,us,301724680.0,13549049145,2025-12-24T01:07:14-07:00,xo_kathyyy5,1,Issues with iPhone 17,Takes forever app to load. I don’t have any issues with any other apple product. I’ve never had any problems with my iPhone 11 and now i do. Please fix.,9.90.1,,,
app_store,us,301724680.0,13548000805,2025-12-23T17:03:15-07:00,mjm.00,1,Activate your promo rate with one click,"Activate your promo rate with one click What do you think of the Citi mobile app Your loan your card your way Activate your promo rate Save with fixed rate CDs Your loan your card your way Thanks for your recent call What do you think of the Citi app Uh oh looks like there’s a technical issue “Password does not meet guidelines” “Activate your promo rate”

“ Your Request Has Failed 
Please note, your request has failed due to an internal error or an error with the server. Please try again later.”

“Your Request Has Failed
Please note, your request has failed due to an internal error or an error with the server. Please try again later.
“

“confirm your income and housing”

Please note, your request has failed due to an internal error or an error with the server. Please try again later.",9.90.1,,,
app_store,us,301724680.0,13547394022,2025-12-23T12:54:13-07:00,Damian not working,4,Zelle,My Zelle not working,9.90.1,,,
app_store,us,301724680.0,13547358615,2025-12-23T12:40:50-07:00,Rockstar horse,1,Customer for many years,App does not work for over 6 months.  Multiple calls.  No response or update.   For a major company it’s embarrassing imo.   Fix it my name is Kenneth McPeek.  Google me,9.90.1,,,
app_store,us,301724680.0,13547092473,2025-12-23T11:04:44-07:00,nokahama,1,No change,I just want maintain what I now have. My husband died last week and I don’t need unexpected changes,9.90.1,,,
app_store,us,301724680.0,13543766238,2025-12-22T13:18:57-07:00,Snicker dooper,1,Hot Garbage - Notifications don’t work,I no longer get any push notifications for when my card is charged,9.90.1,,,
app_store,us,301724680.0,13537340371,2025-12-20T20:33:45-07:00,xstreme10,1,Doesn’t load,Idk what happened to this app but it will not load!,9.90.1,,,
app_store,us,301724680.0,13532185979,2025-12-19T11:45:34-07:00,Thxcuz,1,Worst app ever,It won’t let you register. I’ve been a cardholder for 30 years and it will not send me a code. They have my info when it’s time to bill me but suddenly Im unrecognizable when I’m trying to register. I smell something nefarious going on.,9.90.1,,,
app_store,us,301724680.0,13531719954,2025-12-19T09:03:07-07:00,Gatobori,5,TRUST,"My first auto purchase was back in 1978 with Chase Bank. In the present still with Chase cause they make me feel as a real family, nowhere they have this Natural Vibes.",9.90.1,,,
app_store,us,301724680.0,13529172124,2025-12-18T16:00:21-07:00,miechael houston,1,DO NOT BANK WITH THEM,DO NOT RECOMMEND THEY WILL STEAL YOUR MONEY,9.90.1,,,
app_store,us,301724680.0,13525742331,2025-12-17T17:24:34-07:00,ShazamFTW,1,Assistance impossible to do,"App is very limited, has no ability to chat or ask questions outside the 2 or 3 things it promotes. Their service line is a maze of automated prompts that don’t go anywhere, and off peak hours, hold times are over 30 minutes. Non functional across the board.",9.90.1,,,
app_store,us,301724680.0,13525001651,2025-12-17T12:21:06-07:00,Richard of San Diego,1,Citi mobile app,This App is no good and incovenient. I can’t even log in and pay my bills.. This mobile app should removed from the app store.,9.90.1,,,
app_store,us,301724680.0,13524421569,2025-12-17T08:55:14-07:00,-no-my-ai-,1,Sides with fraud,"Citi, Allie’s itself with merchants that commit fraud and the company is not interested in actually looking into credit card disputes.",9.90.1,,,
app_store,us,301724680.0,13524065468,2025-12-17T07:01:36-07:00,**€£€*•,1,Doesn’t work half the time,"Temporary delay please try again later, updates app, still gets temporary delay",9.90.1,,,
app_store,us,301724680.0,13519011292,2025-12-15T21:37:48-07:00,jgull05,1,Garbage,"Consistently the worst customer service possible. Don’t recommend this app, or citi as a whole",9.90.0,,,
app_store,us,301724680.0,13517179479,2025-12-15T09:25:39-07:00,AmiAlice123,2,Not compatible on iPad,App works fine on mobile devices but on iPad version keeps the small screen -bummer,9.90.0,,,
app_store,us,301724680.0,13515185737,2025-12-14T20:21:51-07:00,Desh7,1,Offers search does not work,"“Offers” search does not work at all. Eg, Type in “Turo” and it’ll bring in several dozen random offers. Completely useless and probably intentional to make it hard to find offers",9.90.0,,,
app_store,us,301724680.0,13506297638,2025-12-12T14:00:20-07:00,Joo68Kate,1,Won’t work if you have complicated password,I couldn’t get it installed in 10 try’s.,9.90.0,,,
app_store,us,301724680.0,13503706397,2025-12-11T22:21:26-07:00,JosephMekael,5,Can Always Count on Citi,"I’m grateful for everything that I’m able to do through the mobile app, especially cash checks. It makes it so much easier for a person like me, with disabilities, to be able to handle business online, seamlessly. Thank you Citi Bank. True! 😇🤑💰💵",9.90.0,,,
app_store,us,301724680.0,13501397871,2025-12-11T07:08:15-07:00,Nathanblount,1,App isn’t working,Haven’t been able to make a payment since the app hasn’t been working,9.90.0,,,
app_store,us,301724680.0,13499196536,2025-12-10T15:58:22-07:00,PrestoConrad,1,Despicable banking practices,"The app is fine but the bank is terrible. But if you like having your hard earned money inaccessible for months at a time, then this bank is for you.",9.90.0,,,
app_store,us,301724680.0,13499102875,2025-12-10T15:19:56-07:00,LAJonD,5,Pretty user friendly,"The app is pretty user-friendly. My only complaint is that Deposits are listed under Payments. It should be somewhere else, although I have adjusted to Citi’s counterintuitive description.",9.90.0,,,
app_store,us,301724680.0,13498501514,2025-12-10T11:31:35-07:00,k. straka,1,Can’t use,"I’ve tried to use my new Citi Thank You card and whenever I try to log on, it says it doesn’t recognize my information. I’m not computer illiterate so I’m not sure what the problem is?",9.90.0,,,
app_store,us,301724680.0,13497955541,2025-12-10T08:29:49-07:00,KillTrumpNow,1,Horrible Policies,"If you’re looking for something fast and reliable, then Citi is the COMPLETE OPPOSITE of that. Not only do they now allow you access to your own money for a certain period of time, they will also falsely claim fraud and lock your account for absolutely no good reason AFTER DEPOSITING YOUR MONEY. I’ve never had a worse experience with a bank in my life and I WILL be looking to SUE. I would rate 0 stars if I could!!",9.90.0,,,
app_store,us,301724680.0,13494599782,2025-12-09T10:47:01-07:00,Happy Customer 718,5,Easy,I’ve had this account for over 20 years and never knew I could use mobile banking. It’s so convenient and easy.,9.90.0,,,
app_store,us,301724680.0,13494173456,2025-12-09T08:27:31-07:00,Zthereviewer1,5,Good but lack of communication,Had my credit reduced for no reason. Been making perfect payments for years. Tried to apply for a new prequalified card and they decided to reduce my prior credit without warning. Unexpected hassle.,9.90.0,,,
app_store,us,301724680.0,13492001152,2025-12-08T18:04:15-07:00,Erkle8,1,Total Garbage,"This app and bank are complete and total trash. I wouldn’t recommend them to any friend or family. Avoid citi like the plague - banking, credit cards - all of it.",9.90.0,,,
app_store,us,301724680.0,13489614714,2025-12-08T04:11:43-07:00,hikittygorls,1,Fraud,Had three Afterpay fraudulent charges and called citi within the hour of noticing them.  They disputed the charges and then said I lost. What a joke! I called back and it’s being investigated. They are not being very helpful in the manner and make me feel like I’m the one who did something wrong. Unbelievable!,9.90.0,,,
app_store,us,301724680.0,13488596339,2025-12-07T20:35:42-07:00,Can’t pay CC,1,Errors never resolve,"Citi warns of potential fraud, which is great.  However, the mobile app sucks because it won’t allow me to review and approve legitimate transactions…I continually get the message “something went wrong.  Please try again later” but trying again later does not resolve it.  The AI assistant is worthless in this case, too.",9.90.0,,,
app_store,us,301724680.0,13488577277,2025-12-07T20:26:58-07:00,RTK2222,2,"Fine on phone, horrible on ipad","it is often impossible to get into app on ipad for past many weeks. all works well on iphone. but on ipad Air, the letters stick,the numbers stick,it's impossible to change password. Basically cannot use on ipad. Help!",9.90.0,,,
