platform,storefront,app_id,review_id,date,user,rating,title,review,version,package,thumbsUpCount,appVersion
app_store,us,1489511701.0,13556867330,2025-12-26T05:15:26-07:00,Chae Michelle,5,Saving Intentionally,My husband introduced Marcus by Goldman Sachs to me and I LOVE IT!!! This account helps me to focus on saving intentionally and building my finances for my future.,2.17.1,,,
app_store,us,1489511701.0,13555094954,2025-12-25T16:19:16-07:00,JohnMcManus201,5,Good,Good,2.17.1,,,
app_store,us,1489511701.0,13548624692,2025-12-23T21:39:56-07:00,cuentaatrasfan,5,"Easy to use, high yield, amazing","Extremely easy process to open and manage account, with one of the best rates.",2.17.1,,,
app_store,us,1489511701.0,13547677504,2025-12-23T14:46:31-07:00,yokishima,5,💰,Great app higher interest rate more money 💰,2.17.1,,,
app_store,us,1489511701.0,13546936327,2025-12-23T10:11:18-07:00,19par,5,Best in the West,The proven track record is what does it for me!,2.17.1,,,
app_store,us,1489511701.0,13546346389,2025-12-23T07:06:05-07:00,jellydequeen,5,Saving,"It’s reliable, easy to use",2.17.1,,,
app_store,us,1489511701.0,13545470938,2025-12-23T01:59:34-07:00,Forsetti12,5,Marcus Hurn,Needs a sponser and donation,2.17.1,,,
app_store,us,1489511701.0,13545440793,2025-12-23T01:46:00-07:00,Project Nic,5,A must,"I have been using Marcus for years and it’s been a game changer for saving for my house, vacations, and rainy days.",2.17.1,,,
app_store,us,1489511701.0,13543097390,2025-12-22T09:28:49-07:00,Indianaguy2016,5,Great online service,I have had an account with Marcus Goldman for a 10 years. Love how I can add to or take away with no issues all online.   The rates are excellent.   The CD rates are some of the best.   Consider opening your own account.,2.17.1,,,
app_store,us,1489511701.0,13542594929,2025-12-22T06:54:00-07:00,Quiet morning,5,Just works,Simple app that displays clear information.,2.17.1,,,
app_store,us,1489511701.0,13542528588,2025-12-22T06:33:47-07:00,Jewels / Susan,5,Love,I really appreciate all the help with my finances you guys give me and the understanding,2.17.1,,,
app_store,us,1489511701.0,13541129154,2025-12-21T20:53:25-07:00,LiverpoolMinky,5,Great App,Marcus service and speed are outstanding!,2.17.1,,,
app_store,us,1489511701.0,13539682548,2025-12-21T11:00:21-07:00,Pumpdog,3,Great Potential but…..,"It won’t let you transfer large amounts of money. My wife and I bought a car and we agreed to split the costs down the middle. Because of Marcus, I can only transfer a few thousand dollars and buy a few. I mean very little to my wife. I tried tying her account to this, and despite the fact, I had her sitting right next to me Marcus would not let me link her checking account. As it is, I would look for another online savings vehicle that allows more transfer options.",2.17.1,,,
app_store,us,1489511701.0,13536689989,2025-12-20T16:07:39-07:00,Dixlc,5,Easy to use,This app is so easy to use.,2.17.1,,,
app_store,us,1489511701.0,13534314151,2025-12-20T02:33:12-07:00,RubenSubba,5,Marcus,I love this mobile app because it help me save my money,2.17.1,,,
app_store,us,1489511701.0,13532475736,2025-12-19T13:36:18-07:00,CLZ89CLZ,5,User friendly,"I find the Marcus app very user friendly and am very comfortable using it to deposit,withdraw, check balance status,etc",2.17.1,,,
app_store,us,1489511701.0,13531361888,2025-12-19T07:10:51-07:00,$D13,5,Love it!,"Huge fan of Marcus! App is easy to use, you get way higher returns than any of the big banks and it is safe! One of the best features I have seen is the same day transfers. Most banks takes a few days for money to hit accounts but Marcus transfers are usually the same or next day!",2.17.1,,,
app_store,us,1489511701.0,13529582151,2025-12-18T18:54:09-07:00,mayhemen,5,Top Tier,"I’ve conducted business with Marcus by Goldman Sachs now for several years. Incredible customer service, reliable transparency. I am truly honored to be part of this program. As a federal employee in someone that respects not only policy but doing the right thing this is a financial institution. I plan on doing business with for the foreseeable future.",2.17.0,,,
app_store,us,1489511701.0,13528111908,2025-12-18T09:12:30-07:00,classic ranch,5,Easy to save $$,I have been a member of Marcus for quite a while.  It's a great way to save money and get a nice return.,2.17.0,,,
app_store,us,1489511701.0,13527920989,2025-12-18T08:10:17-07:00,GK's best cough,5,A long-time customer.,A very user-friendly online savings account.,2.17.0,,,
app_store,us,1489511701.0,13524620171,2025-12-17T10:01:44-07:00,Touch Gold,5,Savings,Best account I have had yet. Hands down.!!,2.17.0,,,
app_store,us,1489511701.0,13524564724,2025-12-17T09:42:55-07:00,unhappy 18yo #21,3,Great interest rates but needs better recurring scheduling,"I love this app. The interface is incredibly easy to use and Marcus offers awesome HYS account and CD rates. They were the most competitive on the market. However, they have too rigid a format to schedule transfers to the High Yield Savings accounts. I want to schedule my transfers to occur on the 15th and the “last day of the month” instead of a fixed date like the 30th. It makes it way more tedious to schedule my transfers which turns me off significantly. I’m rating this conservatively to make the team to pay attention to it, and hopefully I’ll be able to come back on a few months to update this!",2.17.0,,,
app_store,us,1489511701.0,13524250524,2025-12-17T08:00:06-07:00,humblemnymag,5,Best app,Makes saving easy and disciplines you !!!,2.17.0,,,
app_store,us,1489511701.0,13523246258,2025-12-17T02:17:33-07:00,LuBrasil2014,5,Amazing option,"Very reliable online banking. I just wished that the transfers between accounts didn’t take too long, but so far, I’ve been experiencing good services, even without a physical branch.",2.17.0,,,
app_store,us,1489511701.0,13523073645,2025-12-17T00:57:32-07:00,Steezy fly,5,Safe and easy process,I truly appreciate how easy it is to move money and how consistent it is. The only thing I wish is that I can attach my husbands account to mine because he sends me money often but I have to transfer it from my bank first then to Marcus. No big deal just one extra step but aside from that I love Marcus it’s helped me to save my money better and earn interest.,2.17.0,,,
app_store,us,1489511701.0,13521701257,2025-12-16T14:39:32-07:00,Igolub,5,Marcus,Easy and fast service.,2.17.0,,,
app_store,us,1489511701.0,13521426527,2025-12-16T12:49:40-07:00,aftii,5,Link account,Have been trying for 10 days to link an account to fund as a new customer,2.17.0,,,
app_store,us,1489511701.0,13520364620,2025-12-16T06:48:33-07:00,YashKSakpal,4,Feedback,"Its a great system and bank, they provide very smooth process while on boarding also the interest rate is good and I feel safe while having an HYSA account with them",2.17.0,,,
app_store,us,1489511701.0,13520067990,2025-12-16T05:15:04-07:00,Boilermaker777,5,Clean app,"Very organized, easy to use application.",2.17.0,,,
app_store,us,1489511701.0,13518536999,2025-12-15T18:05:48-07:00,JFortini29,5,Great App and Investing Platform,I love the Marcus App. Very user friendly and feels great to see my high yield savings account grow much faster overtime.,2.17.0,,,
app_store,us,1489511701.0,13517940187,2025-12-15T14:00:29-07:00,Olander Costco,5,Best service,Best high yield saving account .,2.17.0,,,
app_store,us,1489511701.0,13517413197,2025-12-15T10:43:16-07:00,Jezanah,5,Love it.,The app is awesome easy to use and connects directly to my bank. The accrued interest rate is the best you’ll find around.,2.17.0,,,
app_store,us,1489511701.0,13516991686,2025-12-15T08:24:29-07:00,divab757,2,Constant Technical Issues,"I was happy with Marcus until recently! I set up a recurring transfer and it just randomly stops. I only discovered it when I checked my account to see my balance was the same. I called customer service and  were stomped as to why it just stopped when I did not initiate it. I set it up again and randomly check my account and found it had stopped YET AGAIN! This is becoming a problem now! If there is no record of me calling in, emailing, or manually ending the transfer then it should not happen! SOMEONE NEEDS TO FIND THE GLITCH and FIX IT NOW!",2.17.0,,,
app_store,us,1489511701.0,13514709390,2025-12-14T16:57:23-07:00,DAEN1C,5,Savings,Saving with rewards worth it,2.17.0,,,
app_store,us,1489511701.0,13513288746,2025-12-14T08:38:12-07:00,Jv.S 909,5,Simplicity,I have found Marcus to be a very transparent and simple user interface. Very simple to link other accounts and transfer funds. Anyone that has taken my recommendation to use Marcus has only had positive things to say about it.,2.17.0,,,
app_store,us,1489511701.0,13511273117,2025-12-13T20:18:08-07:00,𝒵✞❤︎,5,Marcus Review,I love Marcus savings it’s been the best decision I’ve made when it comes to savings. I love to see the interest I gain from just transferring my money. I wish they had an actual bank that I could go to but besides that no complaints. Depositing and withdrawing money is quick and simple. Thank you Marcus for helping me reach me saving goals 🤍,2.17.0,,,
app_store,us,1489511701.0,13511089302,2025-12-13T19:04:39-07:00,Gatget Hacker,1,Devices with Developer Mode is blocked,"I’m an app developer who needs to have Developer mode on. This is not the same as jailbreaking or modifying ur device.

Literally every other financial app does not have a problem with this as they know this is no a security issue.

Where as this app force quits. 

It is against the AppStore rules to check if the device has developer mode on as it’s a private API not to be used by 3rd party apps on the Apple AppStore.",2.17.0,,,
app_store,us,1489511701.0,13510971997,2025-12-13T18:19:42-07:00,merion01,5,Excellent website,"This company and the website are outstanding. The site is very customer friendly, not at all complex. Great step by step guide. Totally intuitive also. 
Company provides excellent interest rates and transferring money is quick and efficient. 
Highly recommend.",2.17.0,,,
app_store,us,1489511701.0,13510194339,2025-12-13T13:20:16-07:00,Nicolas200k,5,Save money!,Great bank to save money with,2.17.0,,,
app_store,us,1489511701.0,13506538875,2025-12-12T15:36:15-07:00,Ddrum7472847,4,One flaw,Would benefit from mobile deposit addition,2.17.0,,,
app_store,us,1489511701.0,13505800966,2025-12-12T10:54:14-07:00,oldfart55,5,Easy to use,Easy to use says it all,2.17.0,,,
app_store,us,1489511701.0,13501104568,2025-12-11T05:35:59-07:00,Cuerpo humano,5,Good so far,If Marcus keep the rate about the same all the time I will say is worth every penny but just time will say on the mid time it has been awesome really good savings account,2.17.0,,,
app_store,us,1489511701.0,13499662711,2025-12-10T19:08:40-07:00,cmerritt518,5,Simple & Decent Return,Very simple and easy to connect to my basic checking account allowing for quicker transfers. Overall solid interest rate and very good for emergency funds.,2.17.0,,,
app_store,us,1489511701.0,13499460618,2025-12-10T17:45:36-07:00,Chandon Newton,5,Savings,Great for savings! It’s really helped compound my money while it sits,2.17.0,,,
app_store,us,1489511701.0,13498293994,2025-12-10T10:19:32-07:00,earnysmynewbff,3,Improve login process,It would be nice to be able to log in without receiving a text message with a code,2.17.0,,,
app_store,us,1489511701.0,13495282453,2025-12-09T14:58:27-07:00,Rob Holland,5,"Easy to use, highest interest.","My Marcus account is my favorite of my high interest savings options. Highest interest rates, flexible CD choices. Trying to keep my rate at 4%+ for as long as possible and they make it possible (though probably not for long).",2.16.1,,,
app_store,us,1489511701.0,13494548838,2025-12-09T10:29:33-07:00,danilucashlack,5,Danilucas,Gosto muito,2.16.1,,,
app_store,us,1489511701.0,13494497158,2025-12-09T10:12:09-07:00,kong kordio alipa.ok,4,App use,You cant use the app when your traveling overseas is not good,2.16.1,,,
app_store,us,1489511701.0,13494051741,2025-12-09T07:49:48-07:00,Kate_algiz,5,Great!,"App is amazing, very easy interface, user-friendly, immediate transactions with a click of couple buttons. Have been using it for a coup of years now and didn’t have any issues so far.",2.16.1,,,
app_store,us,1489511701.0,13491361322,2025-12-08T13:49:09-07:00,cnachevrolet,1,App is trash,I am cancelling my account because app is trash and customer service wants you to delete and reinstall app most likely just so they don’t have to deal with the issue because once uninstall it deletes current chat.,2.16.1,,,
app_store,us,1489511701.0,13491300955,2025-12-08T13:26:02-07:00,Altluckrehulk1!$,5,1st review of Marcus,I love Marcus!!! This institution is far more powerful and reliable than normal banks! Being able to track my savings and eventual investments is far more relaxing and rewarding and satisfying,2.16.1,,,
app_store,us,1489511701.0,13486041208,2025-12-07T06:05:02-07:00,JayBee 04,5,Great App,"This app is simple and user friendly. Very easy to set up, access your accounts and manage transfers. Never had an issue using. Wish I downloaded this years ago!",2.16.1,,,
app_store,us,1489511701.0,13484185426,2025-12-06T18:25:46-07:00,Micahjavaun34,5,Great financial services,I wish I knew about using this company earlier. A great way to save extra money$$$,2.16.1,,,
app_store,us,1489511701.0,13482235511,2025-12-06T07:35:21-07:00,Sackman Lee,5,Great,Great,2.16.1,,,
app_store,us,1489511701.0,13481482641,2025-12-06T03:58:34-07:00,Milllionair,5,APP,"Very easy to navigate, love the design and all.",2.16.1,,,
app_store,us,1489511701.0,13479189341,2025-12-05T13:08:45-07:00,Duck Biznez,4,Convenient,Easy to use.,2.16.1,,,
app_store,us,1489511701.0,13478466089,2025-12-05T08:58:12-07:00,RLDJ#1,5,Best,This is the easiest ap to use out of all the banking apps I have ever used! The rates are great too!!!!,2.16.1,,,
app_store,us,1489511701.0,13478180958,2025-12-05T07:31:54-07:00,Nyimul,5,"Good app, good security",Sometimes they will block big transfers so make sure you are prepared for that. But they will contact/call you pretty quickly to get it figured out.,2.16.1,,,
app_store,us,1489511701.0,13477778439,2025-12-05T05:34:31-07:00,AR813$,5,Awesome Ap,Easy to use,2.16.1,,,
app_store,us,1489511701.0,13476412204,2025-12-04T20:15:00-07:00,Overly Opinionated,5,APR is decent,Login is easy yet secure. Good place to stash extra cash.,2.16.1,,,
app_store,us,1489511701.0,13474143986,2025-12-04T06:17:41-07:00,Aaron B 1982,5,Exceptional,Great company. Easy to do business with. Very easy process to use the app and online service. Been doing business with them over a year and have no complaints.,2.16.1,,,
app_store,us,1489511701.0,13473874181,2025-12-04T04:54:54-07:00,Hisham ELBanhawy,1,Your security is absolutely horrible,"Every time I travel outside the US and Login I get locked out and can’t access my money or my account even though I spent too much money on roaming charges to call you. You still keep my account locked until I have to spend an airline ticket and go back to America to login and verify weird security questions asking me what car I owned back in 1986 and what was the license plate number, the dumbest security questions I have ever seen.",2.16.1,,,
app_store,us,1489511701.0,13472638172,2025-12-03T20:08:05-07:00,Anointed faithful,5,Review,I love Marcus Goldman sacks online. It’s so easy and comfortable right at your fingertips sitting at home. trust worthy they are the top ten highest paying interest rates.,2.16.1,,,
app_store,us,1489511701.0,13472517839,2025-12-03T19:15:25-07:00,Ta.H.1,5,Simply Marvelous ‼️,Marcus is marvelous ‼️ I’m recommending the company to my Family and Friends.,2.16.1,,,
app_store,us,1489511701.0,13471325678,2025-12-03T11:18:50-07:00,dorantes1374,5,So easy to use!,Love the app. It’s not technical and love the user friendly experience.,2.16.1,,,
app_store,us,1489511701.0,13467063085,2025-12-02T08:41:35-07:00,ytvakbes,5,ease,Truly love being able to move my money to my savings on the go. Seamless UI,2.16.1,,,
app_store,us,1489511701.0,13466588739,2025-12-02T06:18:35-07:00,FDPO36,5,Shanta,Account,2.16.1,,,
app_store,us,1489511701.0,13465154148,2025-12-01T20:41:57-07:00,Stapes424,5,Simple and effective,"This app and account is entirely easy to use.  It’s simple to tx money in and out.  BUT, the interest you make is worth it.  You’re run of the mill bank or credit union will give you cents in savings, Marcus is so much better.",2.16.1,,,
app_store,us,1489511701.0,13462519436,2025-12-01T05:27:42-07:00,Stephen Kinch,5,Easy customer interface; money is safe,This is for money I absolutely don’t want to risk.,2.16.1,,,
app_store,us,1489511701.0,13459666312,2025-11-30T10:41:13-07:00,Jayryyfg,1,Interest amount not coming,Interest amount is not coming on time,2.16.1,,,
app_store,us,1489511701.0,13459489052,2025-11-30T09:46:56-07:00,Native bare,5,Eazy Piezy,So easy to save love it,2.16.1,,,
app_store,us,1489511701.0,13459435545,2025-11-30T09:30:50-07:00,mwilder.,5,An online Bank with integrity and excellent execution.,"For several year’s I’ve used Marcus by Goldman Sachs for its savings account, linked to an investment transaction account.  The rates are competitive and satisfactory. Their execution is dependable.",2.16.1,,,
app_store,us,1489511701.0,13457273031,2025-11-29T20:28:24-07:00,EttaLea,5,"Great UX, beautiful design","What more can I add? A generally seamless experience. Marcus Design Ops, please hire me. ;)",2.16.1,,,
app_store,us,1489511701.0,13456162523,2025-11-29T13:11:07-07:00,etron da huuman,5,Best HYS and banking app,An amazing banking app with the best default savings rate and amazing ui,2.16.1,,,
app_store,us,1489511701.0,13455135090,2025-11-29T07:44:50-07:00,jakebright93,5,Great way to save!,Super easy to make transfers and good rate for interest earned!,2.16.1,,,
app_store,us,1489511701.0,13455096126,2025-11-29T07:33:41-07:00,indyBTex,5,Easy,I love how fast and easy it is to transfer funds,2.16.1,,,
app_store,us,1489511701.0,13450739187,2025-11-28T06:11:51-07:00,Joe cosi,5,My Marcus,Love my cash nest,2.16.1,,,
app_store,us,1489511701.0,13450630428,2025-11-28T05:40:02-07:00,Number 1 of 5,5,Great online banking,Marcus has the most efficient website I’ve ever used.  It is easily accessible and the interest is most competitive.  I highly recommend using it!,2.16.1,,,
app_store,us,1489511701.0,13449889245,2025-11-28T01:11:11-07:00,MasterWiseMind,4,Excellent Tool,Need more money,2.16.1,,,
app_store,us,1489511701.0,13447529224,2025-11-27T09:03:54-07:00,Member Class of 1970,5,Enjoy saving money,"Banking and personal finance were instilled into my life at the age of seven by my parents. It all began the what was called a Christmas Savings Club. Now at the age of 73, my Marcus account has rekindled the joy of saving and transferring money into my savings accounts whenever extra money accrues. It is truly a blessing and a very satisfying way of life, and Marcus makes it easy and fun.",2.16.1,,,
app_store,us,1489511701.0,13447390182,2025-11-27T08:21:11-07:00,TopKnight411,5,Worth it,Excellent APY and very user friendly,2.16.1,,,
app_store,us,1489511701.0,13445298721,2025-11-26T18:26:28-07:00,TrickyVickyB,5,Excellent App; easy to use; does what is needed perfectly; don't change a thing.,SiWorks as promised. Wish there would be remote check deposit feature.,2.16.1,,,
app_store,us,1489511701.0,13444164021,2025-11-26T11:03:34-07:00,Opal Sun,5,East to view and transfer,It’s very easy to login and view my accounts. It’s also easy to transfer funds in and out from another savings account. savings rate seem to be competitive.,2.16.1,,,
app_store,us,1489511701.0,13443664244,2025-11-26T08:25:21-07:00,insearchofgoodmusic,5,Easy Breezy,The GS savings account app is easy to navigate and the interest rate is great. Transfers in or out are quick and seamless.,2.16.1,,,
