platform,storefront,app_id,review_id,date,user,rating,title,review,version,package,thumbsUpCount,appVersion
app_store,us,284847138.0,13566342702,2025-12-28T13:28:49-07:00,EBP1940,1,Horrible.,I can’t load the banking app bc it requires a different apple phone now.  Horrible.  Customer service is sleeping.  And any phone should be able to log in and see their banking needs and balances.,25.04.06,,,
app_store,us,284847138.0,13566341104,2025-12-28T13:28:13-07:00,papemahi,5,Enjoy,"Good
Good",25.12.0,,,
app_store,us,284847138.0,13566049201,2025-12-28T11:48:52-07:00,Jiankun Li,5,Bank Of America Application Benefit,"Bank Of America has an application which allows you to track all your spendings, which is a good method to know all your spendings ~",25.12.0,,,
app_store,us,284847138.0,13565792340,2025-12-28T10:27:09-07:00,Tom nrady,5,App,The app is easy to use for a 63-year-old woman and I like the Bank Of America and Watertown Massachusetts that I do my banking. I love the teller Marina. She is so personable and friendly and so easy to work with.,25.12.0,,,
app_store,us,284847138.0,13564879934,2025-12-28T05:55:07-07:00,Banco América,5,Mi banco,Muy bien,25.12.0,,,
app_store,us,284847138.0,13563526605,2025-12-27T20:53:27-07:00,Davidkb92,1,White screen,"If you use Face ID, after a while, when you go to log in with Face ID all you get is a white screen. Recently I can’t even use my password either. I literally have to delete and re-download this app to even login. It’s ridiculous. It’s been happening for months.",25.12.0,,,
app_store,us,284847138.0,13562904864,2025-12-27T16:51:26-07:00,Inbox Alert Issue,1,Inbox Alert Error,For over a week I’ve been unable to view the alerts in the inbox. Error says “We are having a technical problem. Some information on this screen is currently unavailable. We are working to fix this issue. Please try again later.” Deleting app and reinstalling did not resolve. I had this exact same problem Dec 2024 and it took over a month before the issue was fixed.,25.12.0,,,
app_store,us,284847138.0,13562023385,2025-12-27T11:27:14-07:00,lafueg,1,Worst bank,Completely unhelpful! Worst bank I ever put money into. Waited on hold for an hour for them to say “I can’t access your account” and hung up!? Insane,25.12.0,,,
app_store,us,284847138.0,13561855255,2025-12-27T10:32:49-07:00,BigdaddyF,5,Mobile Banking,Works great!  Fortunate to use this flexible ability to succeed in completing transactions.,25.12.0,,,
app_store,us,284847138.0,13561702941,2025-12-27T09:45:21-07:00,heybmcgill,1,Security features failing,It’s been at least seven weeks where your app will no longer get past the login screen unless I reboot my phone.  I’ve read online that thousands of other people are experiencing the same issue. When will you address this major bug?,25.12.0,,,
app_store,us,284847138.0,13560826609,2025-12-27T05:22:15-07:00,Rickey75,5,Adam,It a very good bank,25.12.0,,,
app_store,us,284847138.0,13559858629,2025-12-26T22:51:54-07:00,Maximmus111,1,App crash since update,"I’ve had BoA app since the beginning of the app launch. For decades, this app worked flawlessly and has been great. Lately the app has been crashing after opening the app. It just plainly shows white screen after face unlock. I uninstalled and reinstalled like 3-4 times because right after installing it after deleting the app and reinstalling, it works for temporarily, but the next day it stops working again. It seems to work on my Mac and iPad, but I believe this is iPhone app issue. Please fix and back to 5 stars.",25.12.0,,,
app_store,us,284847138.0,13559379497,2025-12-26T19:24:05-07:00,snickreg,1,Deposit by iPhones,Apparently my phone is too old to accept deposits online this sucks big time big timeSpecially when I can’t afford a new iPhone I’ve been a customer with Boa for over 30 years,24.10.02,,,
app_store,us,284847138.0,13558883885,2025-12-26T16:13:59-07:00,jolter,1,Slowest Payments biggest fees,Credit card payments take days to post even from the Bank of America account. Meanwhile they’re more fees than benefits especially if you go international with your debit card.,25.12.0,,,
app_store,us,284847138.0,13558853217,2025-12-26T16:02:12-07:00,DaveoTran,1,App sucks and BoA is bad too,This app is so bad. I have been trying to set up autopay for years - but I did not have signal to do manual pay once and I got a late fee charged. BoA makes it hard to set up autopay on purpose so it can collect money through late fees. Such a scammy business since every other credit card company is so easy to set up. I will not recommend this company to any of my friends or family. Hope I can close my BoA credit card soon so I can avoid such a company that prioritizes money over customers,25.12.0,,,
app_store,us,284847138.0,13558760505,2025-12-26T15:26:28-07:00,Tortis97,1,Probably one of the worst apps on the store,Continuously have problems. Navigation is unnecessarily convoluted. Sometime the app will just show a blank screen and I have to delete and reinstall to use it again. There are also basic features like setting up autopay that can’t be done through the app.,25.12.0,,,
app_store,us,284847138.0,13558509743,2025-12-26T13:51:55-07:00,Liz0976,4,Great,Great,25.12.0,,,
app_store,us,284847138.0,13558472799,2025-12-26T13:38:32-07:00,"Colby, Mike Colby",4,No search function on app,"While there is a section on frequently asked questions, there's no true search feature on the Bank of America app",25.12.0,,,
app_store,us,284847138.0,13558455598,2025-12-26T13:32:18-07:00,JBoney,3,Issue with B of A banking statements,Statements from B of A need to have the payee listed on all check images.  Saving the downloaded bank states does a good job but image of checks not always available so B of A needs to transfer payee information to banking statements so that user always knows who each check was paid to.,25.12.0,,,
